n_features,features,rows_train,rows_test,r2_log,rmse_log,r2_level,mae_level,alpha,error
3,"YR_BUILT, TT_RMS, emp_dist_m",16000,4000,0.2907086411483285,0.6067973096629617,-0.7655620151590665,1041439.5362969704,1.0,
7,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.29067036373610267,0.6068136825660838,0.23188434501097976,972360.769976624,1.0,
7,"YR_BUILT, BED_RMS, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.29038135097020634,0.6069372915564234,-0.07938492048853552,973744.9020750632,1.0,
7,"YR_BUILT, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.28984432719854225,0.6071669065131583,0.42112410178172544,937107.8721803686,1.0,
7,"LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.28981865659827866,0.6071778803029179,0.2204944556327253,972797.0199554053,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.28980181130684946,0.6071850813000906,-0.4248563246939685,1017894.8057818589,1.0,
4,"BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.2897610300769322,0.6072025140388232,0.5040247710687669,917717.7642118023,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.28918868439670553,0.607447121674198,0.10129070627151404,947734.7976092269,1.0,
4,"YR_BUILT, BED_RMS, RES_FLOOR, median_hh_income",16000,4000,0.28911347806892507,0.6074792558411878,0.4482558658372614,934035.3013717446,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2890006998723277,0.6075274405344172,0.08816963737393002,986127.1376526152,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, emp_dist_m",16000,4000,0.2889743147384115,0.607538713080087,-3.0374899296060534,1234815.249129718,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.28880480998040614,0.6076111257705791,-0.43821699616930165,1018826.0146131954,1.0,
5,"BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2887384031308059,0.6076394925251348,0.22211704515749275,960167.3363070221,1.0,
5,"LAND_SF, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.2887160087220587,0.6076490583586599,0.07743570075681339,979920.6488202498,1.0,
4,"YR_BUILT, LIVING_AREA, RES_FLOOR, neighborhood_walkability",16000,4000,0.28869225674999555,0.6076592039145474,-0.5196543088684202,1033488.4148134933,1.0,
4,"LIVING_AREA, BED_RMS, median_hh_income, emp_dist_m",16000,4000,0.2886597959929773,0.6076730691177035,-0.7993800603462573,1031485.0458756583,1.0,
6,"TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.28842637122417725,0.6077727642496275,0.4405325599519093,928876.0002999902,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, median_hh_income, emp_dist_m",16000,4000,0.28825584484272126,0.6078455853024747,-3.05730016515892,1239211.2740398673,1.0,
6,"YR_BUILT, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2882150766283943,0.6078629935411469,0.1948896160387399,971489.1583243859,1.0,
6,"YR_BUILT, LAND_SF, TT_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2881909304806013,0.6078733038362389,0.4579432093968532,928982.3151029359,1.0,
5,"BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2879743967324303,0.6079657549456003,0.24212631254001793,955707.1282303681,1.0,
4,"TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.28792721670546917,0.6079858970341951,-0.10242735916397372,989244.10501063,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2877986398246615,0.6080407856660206,0.08336630744563112,992712.6807488572,1.0,
4,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING",16000,4000,0.2876866061353298,0.608088608078007,-0.5129806786780584,1034654.4767145998,1.0,
3,"BED_RMS, TT_RMS, emp_dist_m",16000,4000,0.2874985717508779,0.6081688634987288,-2.5221000565904057,1142369.1010081477,1.0,
9,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2874680865738769,0.6081818739548516,-0.0026220580344844535,977434.0300912536,1.0,
7,"YR_BUILT, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.28741742754925825,0.6082034935850322,-0.16334452306744618,995142.5859779331,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.28729172831277694,0.6082571346271753,0.10857197970866561,945386.3065973975,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2867719610393732,0.608478890529782,-0.42648439519650205,1017537.3269639523,1.0,
3,"YR_BUILT, BED_RMS, emp_dist_m",16000,4000,0.2867523540024687,0.6084872541844744,0.55797747326119,884112.6322051625,1.0,
9,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.28647411028018754,0.6086059305310776,0.10845826681326098,943723.1294962757,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.28642028042534406,0.6086288873372007,-0.6465799146385809,1044413.1379217333,1.0,
5,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING",16000,4000,0.28637424060297756,0.6086485212429353,-1.8528338263596855,1148901.6236819634,1.0,
7,"BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2863531028788667,0.6086575353158478,-0.15796528552144418,993825.2713792316,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.28624890854728835,0.608701966497889,-0.6493165672470371,1043495.0222278911,1.0,
4,"BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.2858216460787846,0.6088841284575979,0.4785252788311617,926853.8226065959,1.0,
6,"YR_BUILT, LAND_SF, TT_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.28564666308160735,0.6089587161595046,0.47851424992493763,922994.2012036527,1.0,
5,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income",16000,4000,0.2856057841515258,0.6089761397672416,-1.760464620253027,1147432.5961907608,1.0,
5,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.2854404401940024,0.6090466083525916,-1.8094855623305088,1146181.1011624327,1.0,
4,"LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.28533175741550665,0.6090929238485977,-0.5291103581062893,1035932.7707573869,1.0,
5,"YR_BUILT, LAND_SF, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.285150811272068,0.6091700267851081,0.08271735216573539,980712.5741519744,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2849795440662055,0.6092429964420283,0.3831365192983187,942104.3507273858,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2847706015518312,0.6093320061089635,0.052874293637341974,992256.6751466041,1.0,
6,"YR_BUILT, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2844598950489431,0.6094643432726415,0.18960756176996563,973390.8034567508,1.0,
5,"BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.28431425747856154,0.6095263638285423,-1.639773127209088,1140629.8231349632,1.0,
6,"YR_BUILT, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.28429172640181577,0.6095359582471401,0.19675626265400015,972925.6149466794,1.0,
5,"YR_BUILT, LIVING_AREA, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.28425108995232196,0.6095532621029967,-0.6812965884324915,1042731.6517656174,1.0,
6,"YR_BUILT, LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.28422332170646214,0.6095650861242732,0.08553282064509415,986967.6966246451,1.0,
6,"LAND_SF, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.28404093771783434,0.6096427415117762,0.4613605977543358,926295.5119811352,1.0,
5,"YR_BUILT, LIVING_AREA, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.28396950585536485,0.6096731530482816,-0.6856759926919553,1041271.8912511345,1.0,
4,"BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.2837704049687858,0.609757910631387,0.4939850224581157,923066.9605758751,1.0,
3,"TT_RMS, neighborhood_walkability, emp_dist_m",16000,4000,0.28373438354317604,0.6097732437544617,-0.6913774110162512,1039633.9074526157,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2835521980265908,0.6098507881650657,-0.651646520776088,1044950.6633175638,1.0,
4,"LAND_SF, BED_RMS, TT_RMS, emp_dist_m",16000,4000,0.28351445451127255,0.6098668518680705,-2.5066574829948842,1176002.9201800213,1.0,
3,"YR_BUILT, LAND_SF, RES_FLOOR",16000,4000,0.28343186800926534,0.6099019993452187,0.18605662640390397,974763.8596679816,1.0,
7,"YR_BUILT, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2830340162106706,0.6100712902506483,0.014257489184653638,978186.4077741582,1.0,
5,"LAND_SF, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.28279878012226634,0.6101713640461226,0.0806341358705217,982042.4759831987,1.0,
5,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, emp_dist_m",16000,4000,0.28262114080411316,0.6102469242314984,-3.2336428543037163,1246177.753579866,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2824756274352481,0.6103088124388896,0.3747839423983208,944168.3469821267,1.0,
6,"YR_BUILT, LAND_SF, TT_RMS, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2824442975654742,0.6103221365067738,0.46206806335559425,930469.9090015235,1.0,
7,"YR_BUILT, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.28200829883847367,0.610507529267439,0.17311910339861025,978443.4057925469,1.0,
4,"YR_BUILT, LIVING_AREA, RES_FLOOR, median_hh_income",16000,4000,0.2820062271052324,0.6105084100630165,-0.5158170746209718,1035674.8476335503,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.2819557117396674,0.6105298862333193,-0.6483862260108013,1045082.5936606426,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2819555765733964,0.6105299436970757,-0.3312933172889254,1004086.9783910014,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.28186772592713005,0.6105672908360088,-0.6572266087844445,1047751.3476998985,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.2817604587950331,0.6106128892299897,0.041086780398242095,964974.522928599,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2817343054264645,0.6106240063000307,0.4365524497169907,927048.682000279,1.0,
5,"LAND_SF, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.28171251656483554,0.6106332679849344,0.07537142378367001,980727.2138144679,1.0,
8,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.281585161608213,0.6106873993239564,0.5543136540176921,925825.6317052959,1.0,
6,"LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.28157953872470365,0.6106897891809058,0.09418330898781913,987015.2753383945,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability",16000,4000,0.2815387670247078,0.6107071178268471,-0.8265557581764196,1051462.5466531457,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2813693616750613,0.610779112633446,0.22067058106828674,961435.7586214634,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.2810520157115144,0.6109139572127384,0.34846103119952765,946565.6907460433,1.0,
6,"BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2809326475823176,0.610964670637846,0.1870398206009788,974409.2516898087,1.0,
3,"TT_RMS, NUM_PARKING, emp_dist_m",16000,4000,0.2808807062139844,0.6109867365596493,-1.367809959676574,1077629.2757242327,1.0,
5,"LIVING_AREA, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.28087707193181977,0.6109882804588418,-0.6860237837017122,1041990.7306237667,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, neighborhood_walkability, INT_COND",16000,4000,0.2807474566712813,0.6110433404728661,-2.820024314687502,1230562.7986074043,1.0,
10,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.280550551836969,0.6111269753208344,0.6894666918146928,882244.6001622442,1.0,
6,"LAND_SF, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2804808459377117,0.6111565799884721,0.4451735643534461,933670.6386496186,1.0,
7,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2804665270723752,0.6111626611505798,0.026966782555110536,997434.2015031188,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.2804034971011208,0.6111894289958877,0.1240807943535408,947298.2149550874,1.0,
5,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.28000903048635906,0.611356926192277,-1.7959739840122158,1147028.8041607433,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.27986651444799926,0.6114174296289118,0.42813247640780605,931270.9570457151,1.0,
8,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2797973417819378,0.6114467938780093,0.3871944867171767,944574.3362646073,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, neighborhood_walkability, INT_COND",16000,4000,0.2797191946128863,0.6114799661659043,-3.2658228497311166,1232120.025579154,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.27960982506020127,0.6115263888606067,-0.05582558073541488,993431.7675651002,1.0,
8,"YR_BUILT, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.27959876342723977,0.6115310838541866,0.552656805419361,911043.6936554234,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.27949585268254995,0.6115747615081633,0.18746672840926382,984605.1989357698,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.27944043062396207,0.6115982825944807,0.20000427109777597,968521.9323730198,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2793367840212385,0.6116422677190589,-0.34091328374812035,1007338.2166089211,1.0,
3,"YR_BUILT, emp_dist_m, INT_COND",16000,4000,0.279306642867584,0.6116550583058439,0.0050148676457481,970206.9020008575,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.27926132180799246,0.6116742900770801,-0.6507732925257959,1046431.1381612938,1.0,
3,"LAND_SF, RES_FLOOR, NUM_PARKING",16000,4000,0.2791069414117162,0.6117397961099865,0.17950633374919878,977323.7924144245,1.0,
4,"LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.27909243109792614,0.6117459527039687,-0.5318653665603212,1037126.3112099991,1.0,
3,"BED_RMS, neighborhood_walkability, emp_dist_m",16000,4000,0.2790770881567647,0.611752462506767,0.5513296894907771,888376.9562076025,1.0,
6,"LAND_SF, LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.278839208324255,0.6118533828468348,-0.653416024687435,1045711.5113328934,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2786849328838453,0.6119188251888139,0.17162742760694838,977221.9339646627,1.0,
4,"LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.27865094909604415,0.6119332398846415,-0.5255011304743176,1038024.3222841314,1.0,
4,"LAND_SF, LIVING_AREA, TT_RMS, emp_dist_m",16000,4000,0.27857358374281205,0.6119660542079479,-1.151686344347397,1076291.778619148,1.0,
6,"LAND_SF, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2782976464508997,0.6120830780012724,0.46578362537675577,927805.1180516725,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.2778964750768206,0.6122531731203603,-0.92932588026749,1069636.222552211,1.0,
5,"YR_BUILT, LIVING_AREA, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2777397750330173,0.6123196005032985,-0.6851513218701639,1044022.7664915548,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING",16000,4000,0.27767252361519423,0.6123481071282919,-0.9390883471357743,1072239.2332046987,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2776628810641234,0.6123521943175404,-0.6590654356280758,1048420.0638562493,1.0,
3,"TT_RMS, median_hh_income, emp_dist_m",16000,4000,0.2776579354767754,0.612354290593643,-0.6524844031833748,1039665.3005805366,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.277614379123199,0.6123727524272023,0.20097537069883886,964990.2224482725,1.0,
3,"BED_RMS, NUM_PARKING, emp_dist_m",16000,4000,0.27758658022377536,0.6123845350016978,0.551388792180796,887718.8392311933,1.0,
5,"YR_BUILT, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.2774408077674416,0.6124463170039518,0.025370742517554445,986629.5676943521,1.0,
3,"LAND_SF, RES_FLOOR, neighborhood_walkability",16000,4000,0.2773080805343827,0.6125025646950047,0.1673980342215361,977506.4494240333,1.0,
4,"YR_BUILT, BED_RMS, TT_RMS, emp_dist_m",16000,4000,0.27729792971154665,0.6125068662397026,-2.552341000549196,1181295.1781155954,1.0,
4,"LAND_SF, LIVING_AREA, BED_RMS, emp_dist_m",16000,4000,0.2772900292889202,0.6125102141268051,-0.7879892490967793,1021832.0390880164,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.27709837349968813,0.6125914246756686,-0.07156150018674223,1000715.8817152252,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.2770749102972928,0.6126013660282876,0.4262924547347233,930484.8153223124,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.27707081549767265,0.612603100977264,-0.32900571017947366,1005726.0345511603,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, neighborhood_walkability",16000,4000,0.27701978318617904,0.6126247227358309,-0.8427049872408738,1059852.4001463654,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.2768207728811617,0.6127090336487055,0.1827284977834326,985991.9081486163,1.0,
7,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income",16000,4000,0.2768134309737149,0.6127121438331736,0.047491709284341654,964383.1618427932,1.0,
7,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability",16000,4000,0.2768000906920459,0.6127177950131297,0.05120196901371332,964002.1535245556,1.0,
8,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2767160261204774,0.6127534050578346,0.31270626922992084,966371.046346524,1.0,
8,"LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2766894592402306,0.6127646584503046,-0.340624205447714,1007093.9347970902,1.0,
5,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, INT_COND",16000,4000,0.27667379128770064,0.6127712950987761,-3.2628999924248623,1232064.446303258,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.2766314064674841,0.6127892481470696,0.18453966590411564,976043.1543337232,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability",16000,4000,0.27658681919284867,0.6128081335270319,-0.8205401282057252,1050326.2981460507,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.2765775406873028,0.612812063456417,-0.656472774378466,1049978.9097844346,1.0,
8,"LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.27657011371892537,0.6128152091454101,0.455685597480316,923953.9864830602,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income",16000,4000,0.27654538113121685,0.6128256845049829,-0.824276361476822,1052539.1806238235,1.0,
2,"LIVING_AREA, emp_dist_m",16000,4000,0.2762897073481805,0.6129339633217935,-0.3392562678118849,966165.5393716721,1.0,
8,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.276265196197914,0.6129443428821124,0.2581278932584792,959683.8496603398,1.0,
6,"YR_BUILT, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2759423896694605,0.6130810230419287,0.37658312628825474,942673.3151025017,1.0,
7,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.2758938495418495,0.6131015728793534,-0.6610051505448236,1049188.527582961,1.0,
8,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.275829457548895,0.6131288326633643,0.3573130119335203,960671.7028826844,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.2757245786123672,0.6131732296445206,-2.725094558435183,1222970.286645839,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.27558885685376877,0.6132306781290842,0.1537796057801124,989531.6089297172,1.0,
6,"LIVING_AREA, BED_RMS, TT_RMS, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.27539975073006184,0.6133107142455978,-2.7404530663841475,1227262.315338707,1.0,
5,"YR_BUILT, LAND_SF, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.2752163313780621,0.6133883335507966,0.04969129040253972,986790.172119132,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.27516898033105275,0.6134083699469725,-0.5494836935151033,1039791.9743889906,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, neighborhood_walkability, emp_dist_m",16000,4000,0.2750299747431936,0.6134671857958245,-0.5005125874440051,1050155.9828741,1.0,
4,"LAND_SF, LIVING_AREA, emp_dist_m, INT_COND",16000,4000,0.27501571354547627,0.6134732196548119,-0.5720694912644604,1009866.2096970809,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability",16000,4000,0.2749872117786848,0.6134852784670641,0.5316057564858244,923230.0659965925,1.0,
6,"LAND_SF, BED_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.2747733181371125,0.6135757671630081,0.17352781212789614,976285.6216826127,1.0,
5,"LIVING_AREA, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.274652562434773,0.6136268475290239,-0.6855776267696909,1044616.1181689242,1.0,
7,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.2742810344118102,0.6137839793888652,0.3409841189034898,961424.6280438738,1.0,
4,"BED_RMS, TT_RMS, neighborhood_walkability, emp_dist_m",16000,4000,0.2742544142369717,0.613795236423467,-2.5550710961026266,1183374.536124922,1.0,
