TOTAL_VALUE,LU,LIVING_AREA,LAND_SF,GROSS_AREA,INT_COND,OVERALL_COND,RES_FLOOR,YR_BUILT,BLDG_TYPE,neighborhood_walkability,emp_dist_m,median_hh_income,neighborhood_name
542600.0,R1,894.0,4275.0,1896.0,A - Average,A - Average,1.0,1935.0,BW - Bungalow,44.7,7751.503195692049,165000.0,West Roxbury
563900.0,R1,1709.0,7337.0,2752.0,A - Average,A - Average,2.0,1895.0,CL - Colonial,61.01,9787.847443520115,111910.0,Hyde Park
857600.0,R2,3974.4,4149.0,6288.0,A - Average,A - Average,2.5,1935.0,CV - Conventional,66.29,7174.605186577343,85000.0,Roslindale
609400.0,R2,2080.0,4979.0,3624.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,63.47,8105.831583683918,94794.0,Hyde Park
973800.0,R3,3578.4,5881.0,5730.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,82.59,5132.48577893633,72780.0,Dorchester
499500.0,R1,2657.6,3175.0,4120.0,A - Average,A - Average,2.0,1890.0,CL - Colonial,77.24,4654.845755932499,62717.0,Dorchester
449600.0,R1,1224.0,5838.0,2548.0,A - Average,A - Average,1.5,1960.0,CP - Cape,45.29,7684.1853201177955,85000.0,Hyde Park
1249800.0,CM,2705.0,6142.0,2705.0,A - Average,G - Good,2.0,1912.0,FS - Free Standing,59.01,6686.060263264701,132719.0,Roslindale
1395700.0,R3,3246.0,3125.0,4704.0,A - Average,A - Average,3.0,1905.0,SD - Semi-Det,85.97,2321.425790373445,167250.0,South Boston
1048700.0,R1,1342.0,1875.0,2235.0,G - Good,G - Good,2.0,1900.0,CL - Colonial,88.14,2231.6575545755954,178063.0,South Boston
1290500.0,R2,2440.0,3125.0,3358.0,A - Average,A - Average,3.0,1890.0,SD - Semi-Det,84.77,2271.482154446985,167250.0,South Boston
1409000.0,R1,2078.0,12421.0,4967.0,G - Good,G - Good,1.0,1962.0,RN - Ranch,30.96,3561.6618046378026,191397.0,Jamaica Plain
936800.0,R2,2611.0,7164.0,4105.0,A - Average,A - Average,2.0,1900.0,DX - Duplex,80.3,7241.902450152588,135450.0,Dorchester
693700.0,R1,1617.2,7375.0,3304.0,A - Average,A - Average,1.5,1890.0,CV - Conventional,78.24,7201.206520510326,135450.0,Dorchester
865400.0,R2,3047.2,5731.0,5294.0,A - Average,A - Average,2.0,1932.0,CV - Conventional,83.07,6787.99869465409,77224.0,Dorchester
1238300.0,CM,2775.0,5377.0,2775.0,G - Good,A - Average,2.0,2015.0,FS - Free Standing,73.63,6747.976432310278,77224.0,Dorchester
502100.0,R1,1142.4,5400.0,2502.0,G - Good,A - Average,1.0,1965.0,CP - Cape,50.44,7476.805750980297,94794.0,Hyde Park
502300.0,R1,1375.0,4047.0,2050.0,A - Average,A - Average,2.0,1950.0,CL - Colonial,59.47,7645.560267582586,94794.0,Hyde Park
895600.0,R1,1487.5,3028.0,2625.0,G - Good,A - Average,1.5,1932.0,CP - Cape,61.4,4912.079776307349,116793.0,Brighton
2595700.0,CM,3687.0,2015.0,3687.0,G - Good,A - Average,3.0,1905.0,DK - Decker,83.46,2191.091614043652,167250.0,South Boston
1056000.0,R2,2260.0,5400.0,3876.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,60.46,5009.699548844947,116793.0,Brighton
528400.0,R1,1224.0,5100.0,2188.0,A - Average,A - Average,1.5,1960.0,CP - Cape,62.64,7290.364939627741,85000.0,Roslindale
450300.0,R1,888.0,5766.0,1979.0,A - Average,A - Average,1.0,1958.0,RN - Ranch,39.43,7191.260199663207,94794.0,Roslindale
1111600.0,R3,3744.0,3328.0,4996.0,A - Average,A - Average,3.0,1905.0,CV - Conventional,86.41,1802.2398945043983,157813.0,Jamaica Plain
1025000.0,R3,4356.0,3829.0,6228.0,A - Average,A - Average,3.0,1905.0,DK - Decker,67.5,6321.857183906831,46379.0,Mattapan
1296900.0,R3,3822.1,3960.0,6089.0,A - Average,A - Average,2.5,1905.0,CV - Conventional,79.98,1849.305540220944,147226.0,Jamaica Plain
1198100.0,R2,1908.0,4536.0,3406.0,G - Good,A - Average,2.0,1905.0,TF - Two Fam Stack,77.4,1741.5018438020218,147226.0,Jamaica Plain
528500.0,R1,1404.2,4463.0,2278.0,A - Average,A - Average,1.0,1958.0,SL - Split Level,50.54,9505.902734332609,107986.0,West Roxbury
569400.0,R1,1440.0,7234.0,2289.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,62.18,9661.003879592026,46463.0,West Roxbury
442300.0,R1,1356.3,4119.0,1832.0,A - Average,A - Average,1.0,1950.0,RN - Ranch,68.82,10806.42873895166,128673.0,Hyde Park
710800.0,R1,1936.0,4946.0,2914.0,A - Average,A - Average,2.0,1890.0,CL - Colonial,81.1,7237.001970233336,135450.0,Dorchester
7861516.000000009,CM,7015.0,7048.0,7015.0,G - Good,A - Average,5.0,1999.0,RE - Row End,84.27,501.8944015207531,213421.0,Beacon Hill
642500.0,R2,2448.0,4593.0,4036.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,67.68,7138.618023382078,85000.0,Roslindale
652500.0,R2,2096.0,1870.0,3096.0,G - Good,A - Average,2.0,1890.0,RM - Row Middle,81.61,2197.412300105143,41474.0,Roxbury
698200.0,R2,2037.0,4000.0,3592.0,A - Average,A - Average,2.0,1925.0,CL - Colonial,41.65,5412.222815488924,42269.0,Dorchester
1308700.0,R2,2814.0,1402.0,4560.0,G - Good,G - Good,3.0,1900.0,SD - Semi-Det,85.88,2195.9927049454795,167250.0,South Boston
865000.0,R3,2961.0,3000.0,4297.0,A - Average,A - Average,3.0,1905.0,DK - Decker,78.72,5076.680457212102,59757.0,Dorchester
1588400.0,R2,3814.4,3255.0,6084.0,G - Good,G - Good,2.5,1905.0,CV - Conventional,88.4,1906.2085053567216,147226.0,Jamaica Plain
669400.0,R1,2776.0,5590.0,4491.0,G - Good,G - Good,2.5,1899.0,CL - Colonial,65.0,3295.278062134012,64492.0,Roxbury
1096100.0,R2,1960.0,10904.0,2960.0,A - Average,A - Average,2.0,1957.0,DX - Duplex,72.58,4456.289702416631,111705.0,Brighton
1728100.0,R1,3170.0,8280.0,3801.0,G - Good,G - Good,2.0,1920.0,TD - Tudor,36.63,3222.79345922358,191397.0,Jamaica Plain
548300.0,R1,1219.8,5631.0,2218.0,A - Average,A - Average,1.5,1941.0,CP - Cape,58.77,8673.828352974297,107986.0,West Roxbury
1079300.0,R3,4602.0,4936.0,6508.0,G - Good,A - Average,3.0,1905.0,DK - Decker,68.56,6206.41767542919,46379.0,Mattapan
473300.0,R2,2047.2,2520.0,3778.0,A - Average,A - Average,2.0,1905.0,CV - Conventional,62.77,6031.896678776413,74679.0,Dorchester
491700.0,R1,1312.8,5488.0,2440.0,A - Average,A - Average,1.5,1950.0,CL - Colonial,51.42,10328.625780806597,111910.0,Hyde Park
529000.0,R1,1596.6,4726.0,2966.0,A - Average,A - Average,1.5,1863.0,CL - Colonial,50.42,8832.610190521758,111910.0,Hyde Park
1668900.0,R1,2446.0,7744.0,3940.0,G - Good,G - Good,2.0,1927.0,TD - Tudor,43.61,3066.616707436817,191397.0,Jamaica Plain
736700.0,R3,3885.0,3550.0,5906.0,A - Average,A - Average,3.0,1920.0,DK - Decker,44.71,5481.482570708356,42269.0,Dorchester
1106900.0,R3,3465.0,3200.0,5397.0,G - Good,G - Good,3.0,1905.0,DK - Decker,50.53,5669.591150040372,42269.0,Dorchester
913800.0,R3,4896.0,5047.0,7116.0,A - Average,A - Average,3.0,1930.0,DK - Decker,45.52,5173.62790890713,42269.0,Dorchester
510300.0,R1,684.0,4650.0,1685.0,A - Average,A - Average,1.0,1935.0,RN - Ranch,70.63,5334.097904861506,107450.0,Jamaica Plain
751700.0,R2,2080.0,5223.0,3536.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,66.44,5218.864368725284,107450.0,Jamaica Plain
670600.0,R1,1204.0,7587.0,2664.0,A - Average,A - Average,1.0,1940.0,CP - Cape,52.7,5322.525259424022,140000.0,West Roxbury
744100.0,R1,1326.0,6035.0,2104.0,G - Good,G - Good,2.0,1948.0,CL - Colonial,43.79,5413.5342392334205,140000.0,West Roxbury
739900.0,R2,1797.6,4657.0,3096.0,G - Good,G - Good,2.0,1900.0,CV - Conventional,78.46,3234.2483580709645,64492.0,Roxbury
1081500.0,R3,4152.0,3432.0,6328.0,G - Good,A - Average,3.0,1900.0,DK - Decker,76.59,4370.19932484836,41817.0,Dorchester
1598300.0,R3,3891.0,3500.0,5745.0,G - Good,G - Good,3.0,1905.0,DK - Decker,75.25,3058.7789171707564,92426.0,Dorchester
1832300.0,CM,3600.0,3256.0,3600.0,A - Average,A - Average,3.0,1905.0,DK - Decker,83.14,3488.441529670535,92426.0,Dorchester
1129600.0,R1,1274.0,4624.0,1494.0,A - Average,A - Average,2.0,1983.0,SD - Semi-Det,77.04,2479.063628658498,163713.0,Jamaica Plain
609400.0,R1,1377.0,4080.0,2307.0,A - Average,A - Average,2.0,1925.0,CL - Colonial,73.63,6786.030011303617,77224.0,Dorchester
950000.0,R3,3768.0,2450.0,5798.0,A - Average,A - Average,3.0,1900.0,DK - Decker,87.42,5273.027017597903,59757.0,Dorchester
6303900.0,CM,6836.0,3544.0,6836.0,G - Good,A - Average,4.0,1999.0,RE - Row End,87.35,1081.5834261290136,88611.0,Fenway
865300.0,R3,3131.4,9524.0,4860.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,55.55,4500.940986281031,56528.0,Dorchester
703500.0,R2,2673.0,6346.0,3900.0,G - Good,G - Good,3.0,2018.0,CV - Conventional,46.95,5794.15928121718,74679.0,Dorchester
840500.0,R2,3552.0,4695.0,5977.0,G - Good,G - Good,2.5,1920.0,CV - Conventional,67.5,6287.170213500005,46379.0,Mattapan
765500.0,R3,3504.0,2597.0,4784.0,A - Average,A - Average,3.0,1899.0,RE - Row End,64.88,2390.230104562383,60720.0,Roxbury
1853800.0,CM,2496.0,6250.0,3361.0,G - Good,A - Average,3.0,1875.0,FS - Free Standing,90.67,1879.161976998852,183375.0,South Boston
1959500.0,R2,3300.0,4608.0,5934.0,A - Average,A - Average,2.0,1925.0,CV - Conventional,77.19,2388.505009378507,178063.0,South Boston
1592400.0,R3,2907.0,1400.0,3876.0,G - Good,A - Average,3.0,1875.0,DK - Decker,84.11,2174.6148488298018,183375.0,South Boston
2200300.0,R3,3918.0,3156.0,5264.0,G - Good,G - Good,3.0,1890.0,SD - Semi-Det,85.18,2153.549049187877,178063.0,South Boston
1069300.0,R3,3495.0,3267.0,5428.0,A - Average,A - Average,3.0,1905.0,DK - Decker,74.05,4814.416247664311,45321.0,Dorchester
1235700.0,R1,2135.0,6267.0,3775.0,G - Good,G - Good,2.0,1925.0,CL - Colonial,49.08,2940.985294115889,191397.0,Jamaica Plain
1164400.0,R1,1508.0,7586.0,3691.0,G - Good,G - Good,1.0,1955.0,SL - Split Level,29.11,3541.644220078644,191397.0,Jamaica Plain
999400.0,R3,2766.0,2500.0,3877.0,A - Average,A - Average,3.0,1899.0,DK - Decker,89.57,3439.755725646805,111192.0,East Boston
4531300.0,R2,4295.1,1404.0,5196.0,G - Good,G - Good,4.0,1811.0,RM - Row Middle,88.75,671.2439045398863,213421.0,Beacon Hill
852300.0,R3,3663.0,2800.0,5228.0,G - Good,G - Good,3.0,1900.0,DK - Decker,69.63,4229.521315115216,37198.0,Dorchester
1279200.0,R3,4275.0,3492.0,6358.0,A - Average,A - Average,3.0,1900.0,DK - Decker,83.26,2333.089464367752,130246.0,Jamaica Plain
867300.0,R1,2144.0,5729.0,3504.0,A - Average,A - Average,2.0,1890.0,CL - Colonial,87.72,2595.468563219444,130246.0,Jamaica Plain
640000.0,R2,1968.0,6400.0,3008.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,68.5,7890.920052953573,94794.0,Hyde Park
1201000.0,R3,4878.0,5625.0,7062.0,G - Good,A - Average,3.0,1905.0,DK - Decker,64.44,6334.564649663236,46379.0,Mattapan
458400.0,R1,1440.0,5031.0,2230.0,A - Average,A - Average,2.0,1960.0,CL - Colonial,41.99,7697.437841279308,85000.0,Hyde Park
617200.0,R1,1120.0,4160.0,2912.0,A - Average,A - Average,1.0,1950.0,CP - Cape,62.27,9007.63584544228,107986.0,West Roxbury
679800.0,R1,1108.8,6533.0,2656.0,G - Good,A - Average,1.0,1960.0,CP - Cape,57.67,8694.57057695288,107986.0,West Roxbury
1027600.0,R1,2299.2,12830.0,3865.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,85.79,2725.947237808103,130246.0,Jamaica Plain
233741.92,A,3060.0,2079.0,4440.0,G - Good,G - Good,3.0,1890.0,RM - Row Middle,85.05,2576.7708773832364,33182.0,Jamaica Plain
1110900.0,R3,4584.0,3505.0,6540.0,A - Average,A - Average,3.0,1905.0,SD - Semi-Det,87.42,5313.4063366053215,59757.0,Dorchester
557800.0,R1,1091.0,6468.0,2302.0,A - Average,A - Average,1.0,1957.0,RN - Ranch,61.05,7211.916591765732,85000.0,Roslindale
561400.0,R1,1224.0,5614.0,2190.0,G - Good,G - Good,1.5,1986.0,CP - Cape,47.74,7057.501326775564,94794.0,Roslindale
1034200.0,R3,3669.0,1858.0,5201.0,A - Average,A - Average,3.0,1905.0,DK - Decker,88.3,5290.432265375305,45321.0,Dorchester
844200.0,R3,3594.0,3243.0,5389.0,G - Good,A - Average,2.5,1890.0,CV - Conventional,64.88,2403.6550836229862,60720.0,Roxbury
1876400.0,CM,3356.0,3145.0,3356.0,A - Average,A - Average,3.0,1999.0,DK - Decker,84.49,2394.5921315423984,109758.0,East Boston
4780100.0,CM,7131.0,3145.0,7131.0,E - Excellent,G - Good,4.0,2021.0,LR - Low Rise,84.49,2421.684467359942,109758.0,East Boston
924700.0,R2,2807.6,7000.0,5072.0,G - Good,G - Good,2.0,1925.0,CV - Conventional,70.25,6118.921573796549,46379.0,Mattapan
1541000.0,R3,3240.0,1424.0,5764.0,A - Average,A - Average,3.0,1900.0,SD - Semi-Det,86.41,2108.6221403763307,178063.0,South Boston
1416100.0,R2,2500.0,4286.0,4122.0,A - Average,A - Average,2.0,1935.0,TF - Two Fam Stack,71.75,2368.725046494113,178063.0,South Boston
1213100.0,R3,4249.3,6608.0,6319.0,G - Good,A - Average,2.5,1900.0,CV - Conventional,84.71,5205.077092611406,59757.0,Dorchester
359800.0,R1,1410.0,3375.0,2345.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,68.79,7967.008292306888,94794.0,Hyde Park
714200.0,R2,2132.0,4731.0,4252.0,A - Average,A - Average,2.0,1905.0,TF - Two Fam Stack,45.55,7371.18751217543,94794.0,Hyde Park
448100.0,R1,1682.4,6540.0,3203.0,A - Average,A - Average,1.5,1900.0,CV - Conventional,48.62,5746.821202501082,74679.0,Dorchester
905700.0,R3,4320.0,3771.0,6399.0,A - Average,A - Average,3.0,1905.0,DK - Decker,70.12,6163.936813664014,46379.0,Mattapan
864800.0,R1,1742.0,6000.0,2610.0,A - Average,A - Average,2.0,1890.0,CP - Cape,81.12,2853.760405546532,130246.0,Jamaica Plain
1320200.0,R2,3085.9,6923.0,5157.0,G - Good,G - Good,2.5,1899.0,CV - Conventional,86.71,2858.4067759313148,130246.0,Jamaica Plain
1471800.0,R3,3112.0,2800.0,4668.0,G - Good,G - Good,3.0,1905.0,DK - Decker,75.25,3029.072671975746,92426.0,Dorchester
1193100.0,R1,3826.8,11936.0,6042.0,G - Good,G - Good,2.0,2019.0,CL - Colonial,55.57,10044.201458599897,111910.0,Hyde Park
777900.0,R3,1965.0,920.0,2685.0,A - Average,A - Average,3.0,1915.0,RM - Row Middle,94.53,3247.855731941126,97462.0,East Boston
5952200.0,R1,4138.2,1450.0,5016.0,E - Excellent,E - Excellent,4.0,1899.0,RM - Row Middle,92.38,766.5054848976682,213421.0,Beacon Hill
614100.0,R1,1437.8,4284.0,3103.0,A - Average,A - Average,1.0,1944.0,CP - Cape,74.15,5710.9246335798825,80000.0,East Boston
999400.0,CM,2809.0,6309.0,2809.0,G - Good,A - Average,3.0,2006.0,FS - Free Standing,74.05,4796.989732188994,45321.0,Dorchester
1023200.0,R1,2870.4,10800.0,4993.0,G - Good,G - Good,2.0,1900.0,CL - Colonial,78.94,5026.810594520238,45321.0,Dorchester
638900.0,R1,2095.2,3283.0,3647.0,A - Average,A - Average,2.0,1896.0,CL - Colonial,67.87,6492.660768997998,77224.0,Dorchester
625700.0,R1,1368.0,4500.0,2423.0,G - Good,A - Average,2.0,1910.0,CL - Colonial,52.41,9696.078144542911,128673.0,Hyde Park
500300.0,R1,984.0,7413.0,2152.0,A - Average,A - Average,1.0,1960.0,RN - Ranch,73.14,10943.623535440463,128673.0,Hyde Park
536600.0,R1,1370.0,3915.0,2054.0,G - Good,G - Good,2.0,1955.0,CL - Colonial,64.98,10994.982494306489,128673.0,Hyde Park
1420000.0,R3,3790.0,5270.0,6236.0,A - Average,A - Average,2.5,1910.0,CV - Conventional,79.64,4437.483037106398,88625.0,Brighton
7861516.000000009,CM,7534.999999999956,3800.0,9121.200000000012,G - Good,A - Average,5.0,1999.0,RE - Row End,89.22,1146.9936720961723,112183.0,North End
1035800.0,R1,2110.4,5000.0,3908.0,G - Good,A - Average,2.0,1900.0,CL - Colonial,80.6,5017.535645423472,114271.0,Brighton
828800.0,R1,2075.0,3985.0,3694.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,84.46,5054.204896519162,114271.0,Brighton
1101200.0,R2,3540.0,6714.0,5452.0,G - Good,G - Good,2.0,1950.0,DX - Duplex,62.03,10111.244259389196,111910.0,Hyde Park
619400.0,R1,1478.4,6100.0,2721.0,G - Good,A - Average,2.0,1920.0,CL - Colonial,66.96,9963.172285627945,111910.0,Hyde Park
956700.0,R3,4089.0,4000.0,6235.0,A - Average,A - Average,3.0,1905.0,DK - Decker,41.65,5444.931347178287,42269.0,Dorchester
1631000.0,CM,3390.0,4769.0,3390.0,G - Good,G - Good,3.0,1905.0,FS - Free Standing,81.77,3051.357804169217,247533.0,Jamaica Plain
1077600.0,R2,2348.0,6500.0,3872.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,84.11,4945.408149259407,114271.0,Brighton
4391860.0,CM,7534.999999999956,23775.0,9121.200000000012,A - Average,A - Average,3.0,1999.0,TH - Town House,83.17,2463.6890594504985,124342.0,South Boston
7861516.000000009,CM,7534.999999999956,9836.0,9121.200000000012,G - Good,A - Average,6.0,1999.0,MR - Mid Rise,87.9,469.8487080136637,213421.0,Beacon Hill
858000.0,R2,2970.0,3325.0,4736.0,F - Fair,A - Average,2.0,1970.0,TF - Two Fam Stack,87.91,3645.230397269315,111192.0,East Boston
921800.0,R1,2082.0,7547.0,3457.0,A - Average,G - Good,2.0,1880.0,CL - Colonial,67.62,7674.821238690376,77224.0,Dorchester
600000.0,R1,1424.8,2432.0,2447.0,A - Average,G - Good,2.0,1935.0,CL - Colonial,73.48,4969.547643780417,45321.0,Dorchester
1034700.0,R2,3140.1,8976.0,5001.0,A - Average,A - Average,2.5,1910.0,CV - Conventional,62.52,5376.885750611649,131206.0,Brighton
571000.0,R1,1224.0,5000.0,2160.0,A - Average,A - Average,1.5,1956.0,CP - Cape,51.21,7905.413501779219,85000.0,Hyde Park
456500.0,R1,742.0,4950.0,1634.0,A - Average,A - Average,1.0,1940.0,RN - Ranch,64.16,8081.966362470983,85000.0,Hyde Park
911000.0,R2,2146.0,4050.0,3702.0,A - Average,A - Average,2.0,1928.0,TF - Two Fam Stack,72.28,4770.065208007178,114271.0,Brighton
2203400.0,CM,3739.0,5170.0,3739.0,G - Good,A - Average,3.0,1915.0,FS - Free Standing,69.38,3133.6961811999727,247533.0,Jamaica Plain
432200.0,R1,1064.0,5000.0,2408.0,A - Average,A - Average,1.0,1925.0,CP - Cape,49.35,9539.5325096694,111910.0,Hyde Park
816300.0,R2,2196.0,2925.0,3554.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,78.79,2710.71615190572,130246.0,Jamaica Plain
1194300.0,R1,2240.2,4812.0,3768.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,81.77,3039.870227442862,247533.0,Jamaica Plain
1903300.0,R1,3080.8,8730.0,5486.0,A - Average,G - Good,2.0,1909.0,CL - Colonial,75.02,2634.7083986771304,247533.0,Jamaica Plain
2343700.0,CM,3961.0,4900.0,3961.0,G - Good,A - Average,3.0,1910.0,FS - Free Standing,68.13,3023.719416934062,247533.0,Jamaica Plain
2076500.0,R1,3686.8,11468.0,6206.0,G - Good,G - Good,2.0,1911.0,CL - Colonial,64.86,3148.098246385044,247533.0,Jamaica Plain
644900.0,R2,1756.0,5470.0,2666.0,A - Average,A - Average,2.0,1950.0,TF - Two Fam Stack,58.02,7467.678517180728,114034.0,Mattapan
662100.0,R1,1293.0,7991.0,2976.0,G - Good,A - Average,1.0,1940.0,RN - Ranch,48.85,7155.359822649867,114034.0,Mattapan
2187300.0,CM,4928.0,4415.0,4980.0,G - Good,G - Good,3.0,1905.0,FS - Free Standing,84.06,1961.4254156481643,157813.0,Jamaica Plain
767600.0,R1,1536.0,4661.0,2546.0,A - Average,A - Average,2.0,1931.0,CL - Colonial,43.56,6915.050322623304,154528.0,West Roxbury
1061200.0,R1,2874.0,12029.0,5068.0,A - Average,A - Average,2.0,1940.0,CL - Colonial,45.02,6866.517975387898,154528.0,West Roxbury
1262000.0,R3,4102.0,4175.0,6485.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,86.49,2977.4604614735254,130246.0,Jamaica Plain
1656600.0,CM,4532.0,2702.0,4532.0,G - Good,G - Good,2.5,1920.0,FS - Free Standing,89.82,3428.592423653756,92426.0,Dorchester
913600.0,R2,2851.2,5164.0,5040.0,A - Average,A - Average,2.0,1920.0,CV - Conventional,58.19,8526.09405854799,107986.0,West Roxbury
784700.0,R1,1670.6,7195.0,3085.0,G - Good,A - Average,1.5,1950.0,CP - Cape,54.9,8150.061050256873,107986.0,West Roxbury
469900.0,R1,1074.0,3600.0,2002.0,G - Good,A - Average,1.5,1920.0,CP - Cape,50.84,7502.746273638988,94794.0,Hyde Park
678900.0,R2,3057.4,6696.0,5001.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,66.57,7965.940701206886,94794.0,Hyde Park
696800.0,R2,2418.0,7730.0,4241.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,78.34,4525.507680981406,41817.0,Dorchester
578000.0,R1,1829.2,4566.0,3686.0,A - Average,A - Average,1.5,1955.0,CP - Cape,37.59,9181.77585386348,107986.0,West Roxbury
1033100.0,R2,3240.0,5000.0,4482.0,A - Average,A - Average,3.0,1920.0,DX - Duplex,74.5,5255.008433977223,131206.0,Brighton
921600.0,R2,2000.0,4416.0,3232.0,A - Average,A - Average,2.0,1960.0,DX - Duplex,63.94,5504.742413654323,131206.0,Brighton
622500.0,R1,969.0,3795.0,1653.0,A - Average,A - Average,2.0,1964.0,SD - Semi-Det,72.21,5127.152599359837,107450.0,Jamaica Plain
568000.0,R1,1224.0,5062.0,2204.0,A - Average,A - Average,1.5,1960.0,CP - Cape,63.85,5361.099878234657,107450.0,Jamaica Plain
842500.0,R3,2028.0,836.0,3040.0,A - Average,A - Average,3.0,1905.0,RM - Row Middle,87.26,2109.7319220550207,117194.0,East Boston
823500.0,R1,1456.0,3920.0,2364.0,G - Good,A - Average,2.0,1920.0,CL - Colonial,68.17,5460.771932830383,131206.0,Brighton
883300.0,R2,2811.0,6561.0,2883.0,G - Good,G - Good,3.0,2002.0,CV - Conventional,67.17,4089.4195184206696,41817.0,Dorchester
1204000.0,CM,2651.0,2310.0,2651.0,G - Good,A - Average,3.0,1905.0,DK - Decker,72.0,4475.19086743882,62717.0,Dorchester
802300.0,R2,2160.0,3735.0,3512.0,A - Average,A - Average,2.0,1900.0,TF - Two Fam Stack,77.49,1683.0591603979449,73375.0,Roxbury
708800.0,R2,1600.0,5370.0,2396.0,G - Good,A - Average,2.0,1945.0,DX - Duplex,65.38,7447.040695950835,114034.0,Mattapan
520700.0,R1,1148.0,5942.0,2436.0,A - Average,A - Average,1.0,1950.0,TL - Tri-Level,52.7,7274.177313456159,48667.0,Mattapan
1014200.0,R2,1726.0,1411.0,2823.0,G - Good,A - Average,2.0,1900.0,SD - Semi-Det,85.09,2124.9884408627763,183375.0,South Boston
914700.0,R1,1699.0,4500.0,3026.0,A - Average,G - Good,2.0,1930.0,CL - Colonial,71.8,6049.47396310601,154528.0,West Roxbury
1087400.0,R3,3078.0,4000.0,4356.0,A - Average,A - Average,3.0,1910.0,DK - Decker,87.17,4877.146644900753,108974.0,Jamaica Plain
774000.0,R2,2080.0,8457.0,3384.0,A - Average,A - Average,2.0,1925.0,TF - Two Fam Stack,65.88,5351.82329688854,107450.0,Jamaica Plain
701400.0,R1,1584.0,5214.0,2523.0,A - Average,A - Average,2.0,1940.0,CL - Colonial,73.71,4955.058845952544,107450.0,Jamaica Plain
723900.0,R1,1517.0,5630.0,2671.0,G - Good,A - Average,2.0,1920.0,CL - Colonial,59.21,5762.491470490229,140000.0,West Roxbury
659100.0,R1,1224.0,3850.0,2583.0,A - Average,A - Average,1.5,1940.0,CP - Cape,68.71,5012.5415986058615,107450.0,Jamaica Plain
534800.0,R1,1314.0,3596.0,2230.0,A - Average,A - Average,2.0,1924.0,CL - Colonial,48.33,8944.430737953811,107986.0,West Roxbury
621000.0,R1,1792.2,4860.0,3359.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,46.41,9538.170828379703,107986.0,West Roxbury
727200.0,R1,1261.0,2968.0,1937.0,A - Average,A - Average,2.0,1914.0,RE - Row End,75.26,5095.757954418566,108974.0,Jamaica Plain
697800.0,R1,2629.8,5972.0,3932.0,A - Average,A - Average,2.5,1880.0,CL - Colonial,72.62,6883.640523319247,77224.0,Dorchester
1876500.0,R1,3318.0,11391.0,5544.0,G - Good,G - Good,2.0,1935.0,CL - Colonial,64.86,3206.327996761268,191397.0,Jamaica Plain
573300.0,R1,1555.2,6600.0,2730.0,A - Average,A - Average,2.0,1880.0,CL - Colonial,75.19,7954.055834916719,94794.0,Hyde Park
1079100.0,R1,1700.0,6826.0,3211.0,G - Good,A - Average,2.0,1932.0,CL - Colonial,47.88,5191.040935524447,116793.0,Brighton
1249700.0,R3,3582.0,3315.0,5414.0,G - Good,G - Good,3.0,1910.0,DK - Decker,76.82,5289.287794850845,80000.0,East Boston
854100.0,R2,2814.4,5985.0,5110.0,A - Average,A - Average,2.0,1890.0,CV - Conventional,81.0,6239.655223803708,66944.0,Dorchester
986700.0,R3,3453.0,4316.0,5330.0,A - Average,A - Average,3.0,1905.0,DK - Decker,66.86,5968.450578190374,62368.0,Dorchester
1429900.0,CM,3280.0,6051.0,3280.0,A - Average,A - Average,3.0,2006.0,DK - Decker,75.94,7979.367917429765,77224.0,Dorchester
725200.0,R1,2142.6,7099.0,3971.0,G - Good,A - Average,2.0,1885.0,CL - Colonial,77.3,7925.025110071924,77224.0,Dorchester
655300.0,R1,1436.4,5250.0,3222.0,G - Good,G - Good,1.0,1954.0,CP - Cape,56.48,7201.30462454764,94794.0,Hyde Park
521800.0,R1,1819.0,4000.0,2467.0,A - Average,A - Average,2.0,1955.0,CL - Colonial,53.62,7535.788139582518,94794.0,Hyde Park
504300.0,R1,1517.0,3295.0,2293.0,G - Good,A - Average,2.0,1955.0,CL - Colonial,60.16,7706.861710180641,94794.0,Hyde Park
6838800.0,CM,7534.999999999956,6250.0,9121.200000000012,E - Excellent,A - Average,4.0,2017.0,FS - Free Standing,81.81,2403.780312507219,167250.0,South Boston
611800.0,R2,2747.2,3000.0,4252.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,78.72,5049.863173899083,59757.0,Dorchester
