n_features,features,rows_train,rows_test,r2_log,rmse_log,r2_level,mae_level,alpha,error,balanced_holdout_score
6,"LU, INT_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5944788522385878,0.38621916967428666,0.4337825120445994,417019.39261687733,1.0,,
5,"LU, OVERALL_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.6218487395519514,0.3729579321734104,0.4332659648255388,406476.8341050947,1.0,,
6,"LAND_SF, YR_BUILT, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.5305057912637217,0.41556808968721276,0.42964191841574595,441101.0613694347,1.0,,
6,"LU, INT_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5869326375226648,0.38979612094534555,0.429347509791445,417253.064559163,1.0,,
5,"GROSS_AREA, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5182269181450739,0.4209672764406791,0.4280464030696285,459920.1951735009,1.0,,
5,"GROSS_AREA, OVERALL_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5181841434024386,0.4209859640427017,0.4278849756179053,459923.2534099395,1.0,,
4,"GROSS_AREA, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5180502377748217,0.42104445991074996,0.4278462631795078,459943.37831109064,1.0,,
6,"LAND_SF, INT_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5578596406944059,0.40328043421778037,0.4273309117601404,430367.7896977617,1.0,,
6,"LAND_SF, OVERALL_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5649153556027409,0.40004970090454506,0.4237655661373666,425883.6458476273,1.0,,
5,"LAND_SF, INT_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5128546294193694,0.42330788869768454,0.37590290710942276,452022.5020096536,1.0,,
6,"INT_COND, YR_BUILT, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.5071015522733837,0.4258001374997436,0.36905243890434336,447163.78914538707,1.0,,
6,"LAND_SF, INT_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4527925039418187,0.44864526766109236,0.3662153403523909,468402.6976315388,1.0,,
6,"LAND_SF, YR_BUILT, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.45268111389576793,0.44869092865296895,0.3661602919253383,468441.20246578805,1.0,,
6,"LAND_SF, OVERALL_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4526329703928823,0.4487106621927356,0.36605478969181426,468466.46332186443,1.0,,
5,"LAND_SF, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4525376086579965,0.448749747451215,0.3660085641702777,468503.7525717148,1.0,,
6,"LAND_SF, INT_COND, OVERALL_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.497099276268099,0.43009877185872397,0.3509849719648426,457737.9685166981,1.0,,
6,"LAND_SF, RES_FLOOR, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.48702207231631944,0.434386591879365,0.34677221442743844,467428.41579626594,1.0,,
6,"LU, LAND_SF, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.48702201665509914,0.434386615446156,0.3467721385316922,467428.44051747856,1.0,,
6,"LAND_SF, INT_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.48702199981830996,0.43438662257480093,0.3467721224784367,467428.4473852756,1.0,,
6,"LAND_SF, BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4870219977245329,0.4343866234612997,0.3467721217420695,467428.44795036135,1.0,,
6,"LAND_SF, OVERALL_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4870219925077064,0.434386625670088,0.3467721150663322,467428.4502943214,1.0,,
5,"LAND_SF, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4870219894377794,0.43438662696988567,0.3467721139443679,467428.45162381086,1.0,,
6,"RES_FLOOR, YR_BUILT, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4595504853917274,0.4458662891810734,0.33499234194279004,469027.4301997266,1.0,,
6,"LU, YR_BUILT, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4594718548849419,0.4458987227537213,0.3348296642192554,469063.78671690973,1.0,,
6,"INT_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.459443439315964,0.44591044304942723,0.3347840687113727,469075.79490066046,1.0,,
6,"YR_BUILT, BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.459439304155118,0.4459121486136666,0.33478055793012407,469077.44089133065,1.0,,
6,"OVERALL_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4594329824191412,0.4459147560272766,0.3347679714370152,469080.63565326977,1.0,,
5,"YR_BUILT, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.45942821003238654,0.44591672439836594,0.33476419285557946,469082.6212818315,1.0,,
5,"INT_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4676019148921281,0.4425326460270758,0.33416487292839236,464015.0247340574,1.0,,
5,"INT_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.48275450640898,0.4361897239311953,0.31976786745988195,458599.5952882871,1.0,,
6,"INT_COND, OVERALL_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4530136729350944,0.4485545923220286,0.3113066943933678,469770.8687150047,1.0,,
5,"OVERALL_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4889969795414577,0.4335496158181217,0.31045093345548724,455652.592487469,1.0,,
5,"LAND_SF, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4265036382734081,0.45929572766290044,0.3000940504586772,484994.5317263356,1.0,,
5,"LAND_SF, OVERALL_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.42646086860641697,0.45931285380388465,0.3000069399646702,485008.1083396799,1.0,,
4,"LAND_SF, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4263581793616814,0.45935397077082923,0.29995182472776283,485050.8985367611,1.0,,
6,"OVERALL_COND, YR_BUILT, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.39148093827062524,0.47311222003525644,0.28038758156768673,491414.8613977664,1.0,,
5,"YR_BUILT, BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.39138765732404646,0.4731484807437095,0.28034909410118736,491442.47202298534,1.0,,
5,"OVERALL_COND, YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.391368295380645,0.4731560068819445,0.28027613637364823,491455.4156813975,1.0,,
4,"YR_BUILT, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.39127541285694756,0.47319210937800793,0.28023781808098835,491482.8476988498,1.0,,
4,"INT_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4436886921118106,0.4523618963309231,0.2793939331360936,474274.3091546809,1.0,,
6,"LU, RES_FLOOR, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.42912272410715635,0.45824575457461564,0.265835079355467,481770.61678435816,1.0,,
6,"INT_COND, RES_FLOOR, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291227130904215,0.45824575899620695,0.2658350705971608,481770.62054291967,1.0,,
6,"RES_FLOOR, BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291227113486401,0.4582457596952748,0.2658350692869861,481770.62114477647,1.0,,
6,"OVERALL_COND, RES_FLOOR, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291227086246425,0.45824576078855733,0.26583506631840215,481770.62222878035,1.0,,
5,"RES_FLOOR, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.429122706565501,0.4582457616149984,0.26583506534535406,481770.6231411247,1.0,,
6,"LU, INT_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291226767566264,0.4582457735788568,0.26583502433579964,481770.6338145986,1.0,,
6,"LU, BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.42912267501484314,0.4582457742779254,0.26583502302560513,481770.6344164533,1.0,,
6,"LU, OVERALL_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291226722908469,0.4582457753712074,0.26583502005703663,481770.6355004588,1.0,,
5,"LU, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291226702317038,0.45824577619764906,0.26583501908397755,481770.6364128016,1.0,,
6,"INT_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.42912266399810683,0.4582457786995171,0.2658350142672987,481770.63817501446,1.0,,
6,"INT_COND, OVERALL_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291226612741088,0.4582457797927998,0.265835011298717,481770.6392590188,1.0,,
5,"INT_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.4291226592149673,0.4582457806192408,0.2658350103256707,481770.6401713632,1.0,,
6,"OVERALL_COND, BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.42912265953232653,0.458245780491868,0.26583500998853093,481770.639860874,1.0,,
5,"BLDG_TYPE, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.429122657473186,0.4582457813183086,0.26583500901549384,481770.6407732194,1.0,,
5,"OVERALL_COND, neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.42912265474918765,0.45824578241159136,0.26583500604690935,481770.64185722324,1.0,,
4,"neighborhood_walkability, emp_dist_m, median_hh_income, neighborhood_name",55188,13797,0.42912265269004646,0.4582457832380323,0.26583500507386826,481770.64276956825,1.0,,
6,"LAND_SF, RES_FLOOR, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3580119036142728,0.4859488513332543,0.2622980615866459,511559.6975454394,1.0,,
6,"LU, LAND_SF, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.35604926952850824,0.4866910862539483,0.25994161083199374,512249.56668418716,1.0,,
6,"LAND_SF, YR_BUILT, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3555603885749745,0.48687579670532516,0.2595415519437928,512431.6463011787,1.0,,
6,"LAND_SF, INT_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.355569695034606,0.4868722811654468,0.2595049562299735,512431.8197910451,1.0,,
6,"LAND_SF, OVERALL_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3553804892500815,0.48694374916643,0.25933041080888364,512502.2220357086,1.0,,
5,"LAND_SF, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.35526269098960317,0.48698823936982244,0.25926524699525044,512546.0669940948,1.0,,
5,"INT_COND, OVERALL_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.4280643513439659,0.4586703381638986,0.25514377655920983,478855.7906392627,1.0,,
6,"LU, RES_FLOOR, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3349642298816701,0.4945948326951694,0.2257316787910454,517216.8765843561,1.0,,
6,"RES_FLOOR, YR_BUILT, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3345000404202486,0.49476741413444614,0.2253728014948465,517379.13120854093,1.0,,
6,"INT_COND, RES_FLOOR, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33452162734866775,0.494759389644578,0.22536075643677034,517376.4690310054,1.0,,
6,"OVERALL_COND, RES_FLOOR, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3343585300842139,0.494820014424259,0.2252172746715383,517434.69049096736,1.0,,
5,"RES_FLOOR, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33425477055300623,0.4948585789476614,0.22516873725491227,517471.88581209915,1.0,,
6,"LU, YR_BUILT, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3327738514945512,0.4954086680627937,0.22342215634396811,517943.7165890484,1.0,,
6,"LU, INT_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33279533604003786,0.4954006919697034,0.2234105690795467,517941.17277449096,1.0,,
6,"LU, OVERALL_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33263214384914064,0.49546127351667524,0.22326740550899016,517999.01233101136,1.0,,
5,"LU, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33252841230402796,0.4954997777433906,0.22321893360060396,518036.1313120664,1.0,,
6,"INT_COND, YR_BUILT, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33233011599705153,0.49557337524276807,0.22305178964740713,518103.2356967956,1.0,,
6,"OVERALL_COND, YR_BUILT, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3321669257059906,0.4956339349776063,0.222908668616007,518160.9084287012,1.0,,
6,"INT_COND, OVERALL_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3321875731323223,0.4956262731496339,0.22289586710752407,518158.7355935748,1.0,,
5,"YR_BUILT, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.33206328374053784,0.49567239255354206,0.22286023057320592,518197.97417815216,1.0,,
5,"INT_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3320842151685739,0.4956646259402946,0.2228476651701593,518195.7530972147,1.0,,
5,"OVERALL_COND, YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3319210228502357,0.49572517527972515,0.22270457068886007,518253.33122607606,1.0,,
4,"YR_BUILT, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3318174081963783,0.4957636156458992,0.2226561449824579,518290.3724744054,1.0,,
4,"BLDG_TYPE, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.3544451286565079,0.4872969054720411,0.20211954968998536,507274.9953225877,1.0,,
4,"OVERALL_COND, neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.35443438518625614,0.48730096030785647,0.20206966995048026,507273.01263150724,1.0,,
3,"neighborhood_walkability, emp_dist_m, neighborhood_name",55188,13797,0.3543313856347594,0.4873398330245468,0.20203119442862216,507304.4177927916,1.0,,
6,"LU, LAND_SF, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3292032941073626,0.49673245079791206,0.2019619678881166,523616.4066351253,1.0,,
6,"LAND_SF, INT_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.32878581089274106,0.49688700224564947,0.20162273022951116,523751.3234660699,1.0,,
6,"LAND_SF, RES_FLOOR, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.32873570440167854,0.4969055483371282,0.20160231981614907,523768.43541814026,1.0,,
6,"LAND_SF, OVERALL_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.32857965460466865,0.4969633031621703,0.2014387008169345,523817.04093637964,1.0,,
5,"LAND_SF, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3284643301862511,0.49700598100438353,0.2013656476151341,523863.1118792897,1.0,,
6,"LU, LAND_SF, INT_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3269535387844621,0.49756473800789314,0.1996012962053606,524302.0485798377,1.0,,
6,"LU, LAND_SF, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3269037092393128,0.49758315647312734,0.19958128903005445,524318.9818932897,1.0,,
6,"LU, LAND_SF, OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3267475329440712,0.49764087940802065,0.19941794885583664,524367.4292884007,1.0,,
5,"LU, LAND_SF, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.326632351117882,0.4976834464513746,0.19934535556298905,524413.2642432479,1.0,,
6,"LAND_SF, INT_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3264850646902786,0.4977378728921963,0.19924202629030496,524453.631454077,1.0,,
6,"LAND_SF, INT_COND, OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3263282123798139,0.49779582765041464,0.1990781943502279,524502.5463250675,1.0,,
6,"LAND_SF, OVERALL_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3262791002652987,0.49781397251011034,0.199058922282919,524518.8191476997,1.0,,
5,"LAND_SF, INT_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.3262133522969084,0.4978382625824903,0.19900573737903393,524548.0424960228,1.0,,
5,"LAND_SF, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.32616399967248066,0.49785649474469507,0.19898614309587215,524564.5362405977,1.0,,
5,"LAND_SF, OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.32600743227148343,0.49791433045700734,0.19882276450679448,524613.2058569862,1.0,,
4,"LAND_SF, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.325892376335879,0.4979568276277574,0.19875002562917754,524658.7833807558,1.0,,
6,"LU, INT_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2989220399220476,0.507820500628611,0.15788831256285119,528022.5590931833,1.0,,
6,"LU, RES_FLOOR, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.298861675311507,0.507842362481831,0.15785168984751974,528042.9526349055,1.0,,
6,"LU, OVERALL_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29874605377985397,0.5078842337426159,0.1577443456415747,528079.2402513301,1.0,,
5,"LU, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29864662198664615,0.5079202392798332,0.15769059267465535,528117.0538445221,1.0,,
6,"INT_COND, RES_FLOOR, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2984855937807287,0.507978544260846,0.15758642578204052,528153.5337107306,1.0,,
6,"INT_COND, OVERALL_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2983694339629678,0.5080205991724488,0.1574787266774108,528190.0097502487,1.0,,
6,"OVERALL_COND, RES_FLOOR, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2983096657886416,0.5080422364974204,0.15744258194347316,528210.0530223043,1.0,,
5,"INT_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2982702635424155,0.5080565004278954,0.15742516400427753,528227.7129644417,1.0,,
5,"RES_FLOOR, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29821032505788736,0.5080781978741244,0.1573888852747617,528247.7911503462,1.0,,
5,"OVERALL_COND, RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29809435369654824,0.5081201763245986,0.15728137180323765,528284.1805653259,1.0,,
4,"RES_FLOOR, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2979950402597308,0.5081561223070796,0.15722769576103635,528321.839228957,1.0,,
6,"LU, INT_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2969227063744283,0.5085440861579046,0.15603819392487195,528588.2696185259,1.0,,
6,"LU, INT_COND, OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.296806321908643,0.5085861755434945,0.15593068365369678,528624.5628023304,1.0,,
6,"LU, OVERALL_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.296746907006204,0.5086076610606974,0.15589505464714282,528644.4473464292,1.0,,
5,"LU, INT_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2967072694385722,0.5086219942265962,0.15587734072431403,528662.1525554644,1.0,,
5,"LU, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29664768548014164,0.5086435393589326,0.1558415780222876,528682.0843677315,1.0,,
5,"LU, OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29653148950077446,0.5086855523673596,0.1557342542799598,528718.2821649414,1.0,,
4,"LU, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29643229597443277,0.5087214150494661,0.1556807991859268,528755.954865506,1.0,,
6,"INT_COND, OVERALL_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29636955188492964,0.5087440984033268,0.15562983763909555,528754.9405184384,1.0,,
5,"INT_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2962705917756292,0.5087798725811448,0.15557655045586938,528792.516658406,1.0,,
5,"INT_COND, OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2961538635682266,0.5088220667109299,0.15546887954501376,528828.8887972859,1.0,,
5,"OVERALL_COND, BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2960948740966477,0.5088433884987624,0.15543359015719527,528848.5592366627,1.0,,
4,"INT_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29605493153853923,0.5088578252584541,0.15541561332672815,528866.3968982763,1.0,,
4,"BLDG_TYPE, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.29599577350573714,0.508879206469038,0.1553801921606136,528886.1619823093,1.0,,
4,"OVERALL_COND, neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2958792340320865,0.5089213241570836,0.1552727070631187,528922.4299434023,1.0,,
3,"neighborhood_walkability, median_hh_income, neighborhood_name",55188,13797,0.2957801617461522,0.5089571264142662,0.1552193302268433,528959.9898113242,1.0,,
